id,class,user,n_markers,x_mean,x_std,x_min,x_max,y_mean,y_std,y_min,y_max,z_mean,z_std,z_min,z_max,l_mean,l_std,l_min,l_max,ang_mean,ang_std,ang_min,ang_max,area_mean,area_std,area_min,area_max,conv_hull_vol,conv_hull_cx,conv_hull_cy,conv_hull_cz
1400,1,0,6,41.9875,33.9176,-9.1929,86.5402,79.2652,14.665,49.6314,93.2544,-50.9122,17.3465,-72.0743,-26.8924,109.956,14.6287,87.9971,134.6742,2.6429,0.263,2.13,2.9945,2713.7857,1227.788,917.8633,4670.6894,32130.8504,35.9893,67.9416,-43.639
4723,3,0,5,65.6895,10.3285,52.7251,80.1174,77.5326,38.9665,21.1036,137.7869,-51.5693,18.5761,-69.0978,-25.8533,120.7675,19.2649,93.4559,150.998,2.6514,0.2403,2.1958,2.974,3258.7185,1488.7875,1246.5259,5722.0578,48866.1445,54.7412,64.6105,-42.9744
2106,2,0,10,67.0195,24.0782,21.1946,98.7421,102.1846,39.8018,27.8299,153.7309,-8.4802,41.798,-70.0237,37.0548,135.2244,25.1117,95.9839,173.8477,2.5641,0.3827,1.7514,3.1097,4374.4703,2511.6931,285.7098,9422.9842,169474.7945,60.9268,92.8951,-7.7093
365,1,0,5,61.986,18.2468,31.9965,85.123,54.5178,25.5977,10.1496,80.6928,-67.3063,6.5264,-73.5921,-57.4769,110.5275,12.6115,93.0379,131.4419,2.736,0.1907,2.3467,2.9715,2256.3943,796.4203,1265.7738,3456.8081,32769.4755,51.655,45.4315,-56.0886
2467,2,0,10,36.7167,30.7579,-7.5288,92.2571,107.5033,43.854,13.5803,162.8497,-16.5501,32.8241,-81.8037,19.8346,128.2867,25.8485,93.6695,168.2498,2.5477,0.4547,1.5595,3.0866,3858.9881,2484.8811,341.0036,9714.5775,135415.1654,35.0673,96.1061,-17.5327
46,1,0,5,63.2378,17.6928,34.8441,85.9112,55.1762,25.6591,10.6938,81.6732,-66.0153,7.0935,-72.4058,-54.3561,110.7515,12.5423,93.3843,131.4982,2.739,0.1915,2.3463,2.9769,2246.9881,800.1052,1228.7533,3471.2108,30428.2651,51.7204,40.7366,-53.7767
7203,5,0,10,39.7213,32.6326,-12.95,79.1879,95.1983,31.6986,27.0808,132.8059,-40.7561,35.9597,-96.2964,8.3656,123.6752,19.2039,94.5328,160.6494,2.4961,0.3002,1.8043,3.0012,4255.1934,1558.145,1182.5673,6644.4311,377318.2851,36.1103,86.5439,-37.051
392,1,0,4,70.4676,11.7319,57.8397,86.0973,48.5307,24.6765,10.537,72.3241,-68.5675,4.6012,-72.0131,-60.6991,112.276,13.5737,93.1635,131.4341,2.802,0.1512,2.5416,2.9749,1967.0775,650.6996,1240.7847,2912.3123,15503.9174,56.3741,38.8245,-54.854
8841,5,0,9,45.3114,26.9182,-15.5865,75.0847,87.9367,34.3406,18.6849,128.7207,-53.7166,35.2536,-107.116,-5.5248,123.898,21.6203,95.0586,161.4578,2.5227,0.3084,1.8122,3.0065,4003.0952,1423.0159,1152.5492,5952.8713,295624.7393,40.7803,79.1431,-48.345
5942,4,0,7,19.9575,23.1786,-13.9583,51.9249,87.3839,36.5199,32.3149,137.5664,-64.2054,17.7404,-98.1575,-41.678,116.5538,27.5223,84.5751,160.1899,2.6819,0.26,2.2217,3.1042,2704.4511,1495.6133,311.3059,6175.6694,113014.8011,19.1677,78.1476,-55.1708
6767,4,0,6,27.5702,18.3337,-4.4854,51.6755,99.9141,30.5825,59.0176,139.6184,-51.0646,13.7607,-71.0548,-30.1946,118.3224,28.4802,84.1513,159.2648,2.818,0.1777,2.4368,3.1042,1969.872,849.521,304.147,3379.3552,33446.8515,22.2608,84.1884,-44.7807
277,1,0,5,63.2655,17.6296,36.3928,86.5966,55.3141,25.5627,11.0407,81.8066,-65.8346,7.0613,-71.5244,-52.9592,110.6822,12.647,93.1984,131.631,2.7407,0.1889,2.3497,2.9741,2239.7112,784.2025,1198.5092,3449.845,30388.7986,52.7213,46.0951,-54.8622
7816,5,0,10,46.1566,27.9775,-13.9991,79.4794,98.8692,34.2828,26.778,136.8619,-45.1925,33.3205,-98.5833,8.7711,129.0514,19.0253,94.5836,160.4602,2.5546,0.2756,1.9041,3.0017,4257.3554,1520.5578,1140.9908,6810.7754,373397.9187,41.9605,89.8811,-41.0841
6122,4,0,7,17.2974,22.1176,-14.1615,48.8412,87.6681,36.2819,33.6553,135.9349,-63.7549,17.5649,-96.4972,-41.6435,115.8515,27.2417,83.0416,158.7067,2.69,0.2606,2.2182,3.1218,2624.6568,1470.6415,162.7231,6024.7269,97306.9639,16.6813,78.2399,-54.8769
7626,5,0,10,36.0297,30.0474,-13.6182,77.7109,98.0852,31.8042,30.8375,140.0815,-34.7892,35.7851,-94.0006,12.3731,122.4736,18.0078,92.7024,152.6259,2.5073,0.3055,1.7996,3.002,4099.5967,1550.9349,1125.5152,6792.4449,341737.6303,32.7543,89.1684,-31.6265
8145,5,0,10,43.4795,32.4986,-14.2175,79.4826,96.7111,32.5202,27.922,138.194,-37.764,35.109,-92.6086,9.0689,124.8433,20.7398,94.3669,161.6926,2.5097,0.3097,1.7888,3.0027,4192.1227,1561.0162,1151.1465,6855.2905,366681.0401,39.5268,87.9192,-34.3309
4328,3,0,5,69.4648,15.8227,55.4394,96.0193,48.6195,53.5373,2.902,133.342,-65.0211,21.1191,-88.0315,-36.4351,120.9461,18.7515,94.4664,150.7494,2.509,0.4101,2.0767,3.048,4093.5111,2804.3232,571.9775,8590.9322,73016.3708,57.8873,40.5163,-54.1843
4491,3,0,5,66.1486,13.6159,53.3561,90.4954,63.6898,43.355,11.9468,133.6798,-66.8692,21.6168,-91.348,-37.2453,122.7271,19.3366,94.641,151.011,2.611,0.3069,2.1693,3.0585,3655.2483,2201.5159,663.9514,7032.1853,56089.0617,55.1238,53.0749,-55.7243
6874,4,0,5,34.4664,12.8985,14.6242,52.6801,107.6535,26.5305,70.2836,139.2269,-49.2574,14.0984,-70.4588,-31.2729,124.8384,26.2277,91.6075,158.7768,2.9034,0.122,2.6711,3.1166,1682.5454,720.3637,203.0701,2920.7372,23452.7338,27.9712,88.7257,-41.9303
8696,5,0,10,39.2986,32.4003,-12.8109,83.1638,106.8771,30.3211,44.3573,142.7722,-20.8119,37.1546,-75.8745,31.4138,127.7061,21.0002,95.0839,161.9029,2.5242,0.3012,1.8198,2.999,4310.5164,1585.4656,1141.0696,6980.3341,371106.3149,35.726,97.161,-18.9199
150,1,0,5,62.5885,17.7151,35.2771,85.8194,55.2424,25.5063,11.016,81.6212,-66.5555,6.8228,-72.236,-54.1991,110.6851,12.5872,93.2369,131.5133,2.7412,0.1885,2.351,2.9736,2238.2779,784.5812,1208.2441,3450.3788,30283.0383,52.1571,46.0353,-55.4629
3993,3,0,5,60.4895,3.6688,56.1877,65.0512,72.5131,40.7145,12.9483,134.6163,-62.578,21.038,-82.3382,-33.7102,120.8951,18.2001,95.9893,151.3545,2.6247,0.2521,2.1543,2.9499,3427.4848,1549.7858,1450.1954,6062.4194,50169.0035,50.4079,60.4276,-52.1483
5664,4,0,7,20.8043,23.7525,-13.3689,52.317,88.029,35.8158,34.1687,137.6324,-64.0579,17.5717,-97.6282,-42.5005,116.9695,27.5532,84.4891,160.5841,2.6907,0.261,2.2251,3.1098,2670.1871,1508.2221,263.7439,6126.4512,105416.3059,20.1027,78.3004,-55.2292
3780,3,0,5,65.2851,11.0039,54.3414,84.6121,66.0846,44.3154,7.6558,135.9498,-66.8078,26.4107,-95.3985,-32.9405,124.531,19.1598,97.0549,151.193,2.5725,0.3106,2.0773,3.0165,3951.1996,2138.7192,1053.2186,6897.553,53059.7516,54.4042,55.0705,-55.6732
3718,3,0,5,70.3528,15.1966,56.2322,96.5096,53.3814,50.5725,3.1018,134.1596,-65.0672,23.3348,-91.2575,-35.3873,122.5801,18.4387,96.7287,150.6895,2.5351,0.3926,2.0582,3.07,4045.1315,2730.8768,563.8767,8264.3893,53073.4654,58.6273,44.4845,-54.2227
5330,4,0,7,43.5993,35.5436,-17.4332,89.6591,71.789,39.4439,23.4391,123.7511,54.5154,23.3294,6.6431,81.7072,107.7532,42.1803,30.0205,162.4815,2.4608,0.4208,1.4592,3.092,2427.4603,1237.3298,426.9351,4927.6953,162322.4135,38.1494,62.8154,47.701
7075,5,0,10,45.8763,28.1239,-12.4229,77.6777,95.497,33.9204,24.9954,138.3218,-42.8527,35.2972,-98.5493,7.2321,125.7125,21.0828,94.265,160.5101,2.5302,0.3018,1.7869,3.0086,4109.3971,1466.8811,1111.6985,6114.1753,328758.8259,41.7057,86.8155,-38.957
1608,1,0,6,41.5593,34.206,-9.265,87.9196,75.48,14.4237,46.0534,88.6756,-54.1316,16.431,-73.6381,-29.9605,108.5015,15.1705,86.0379,134.1467,2.6416,0.2626,2.1277,2.9802,2648.0941,1191.1106,897.6628,4579.3506,31999.7163,35.6223,64.6972,-46.3985
5501,4,0,7,21.6867,23.8841,-12.6469,53.1436,84.5721,35.6521,31.7991,133.6966,-65.5158,17.6162,-98.8378,-44.2067,115.4213,27.2922,83.0811,158.285,2.6843,0.2634,2.2124,3.1165,2646.473,1512.7614,200.8254,6111.7281,102278.777,20.8024,75.6422,-56.3549
279,1,0,5,63.1319,17.6654,36.0558,86.3818,55.3188,25.5148,11.0735,81.715,-66.0293,6.9323,-71.7727,-53.3802,110.7101,12.652,93.2031,131.6477,2.7416,0.1886,2.3505,2.9748,2236.1166,783.7705,1200.5561,3448.2078,29952.5055,52.6099,46.099,-55.0244
8906,5,0,7,54.0756,17.4724,16.7001,75.8363,79.9609,36.3837,16.533,130.9207,-58.8898,36.3068,-107.9497,-8.3549,123.698,20.7839,94.9097,162.2433,2.5424,0.3093,1.9004,3.0184,3929.0997,1592.7853,1045.7325,5799.7659,179544.85,47.3161,69.9658,-51.5286
5299,4,0,7,40.9658,34.9138,-17.8333,85.934,72.9489,38.7514,22.4391,122.49,54.7206,23.5275,6.1101,80.5835,107.214,42.1121,29.3066,162.7696,2.472,0.422,1.4852,3.0861,2338.7071,1193.6067,472.7184,4929.2385,151196.617,35.845,63.8303,47.8805
953,1,0,5,61.257,17.5974,33.7763,83.7604,48.0561,25.3185,4.1285,74.377,-72.9425,5.003,-79.7657,-64.7261,110.4787,12.3536,93.1681,130.8554,2.7475,0.1845,2.3691,2.9777,2198.4162,771.9956,1195.0961,3388.4706,31656.1639,51.0475,40.0467,-60.7854
8036,5,0,8,30.0863,36.136,-19.8668,77.0016,118.4684,20.463,95.2967,144.7381,-0.302,18.4658,-26.1263,28.384,128.8926,19.8056,98.6546,160.6277,2.6807,0.1931,2.2659,2.9504,3529.6364,1343.8677,1302.4587,6332.1142,173871.1488,26.7434,105.3052,-0.2685
8454,5,0,6,13.1257,31.6984,-20.559,68.3507,110.7768,13.149,88.1856,126.5709,-57.4648,21.499,-79.1297,-21.387,129.9528,22.3194,96.7326,159.0379,2.7573,0.1375,2.4812,2.9563,3102.7348,1264.7225,1248.379,5977.2816,104531.5598,11.2506,94.9515,-49.2556
3112,2,0,10,59.5425,30.2306,-4.8072,101.0115,86.3934,43.7695,13.2998,143.99,-10.7969,48.4834,-87.2222,49.7859,125.1864,25.1867,91.1505,164.905,2.4034,0.4926,1.4739,3.0566,4468.9831,2718.0491,704.5976,10321.599,185432.5307,55.2724,72.6082,-15.8154
2361,2,0,10,40.1794,32.6269,-7.3064,91.0593,94.6283,43.7772,11.9938,157.7865,-23.9432,37.4803,-82.7064,19.6773,122.5924,22.3385,91.6565,158.8869,2.4533,0.4677,1.5449,3.1044,4126.3352,2477.487,224.842,9634.0655,124463.6269,39.0036,81.8432,-25.7127
1032,1,0,3,71.0509,8.6735,59.9138,81.0714,32.6831,23.5143,2.5799,59.9711,-77.7819,4.9507,-82.9844,-71.1231,112.1768,15.3446,93.0312,130.5967,2.8383,0.1203,2.6867,2.9811,1790.687,636.9474,1178.3851,2668.9986,660.2043,53.2881,24.5124,-58.3365
5416,4,0,6,46.0599,25.9188,-7.0698,71.9101,91.5453,36.3379,29.1739,139.4202,-52.6349,13.4001,-74.1719,-34.0998,120.6259,29.8945,87.1274,162.8453,2.6876,0.2651,2.3013,3.0862,2634.4902,1232.1374,477.1314,4799.3028,122181.9014,39.4799,78.4674,-45.1157
1087,1,0,3,71.6055,8.8221,59.9341,81.2593,33.0629,23.4236,3.1749,60.3773,-77.0814,4.6485,-82.3344,-71.032,112.1406,15.3182,92.9931,130.4893,2.8394,0.1194,2.6885,2.9804,1783.772,631.1746,1182.928,2655.8687,823.4799,53.7041,24.7971,-57.8111
3074,2,0,10,54.8204,34.748,-3.2071,101.7375,88.3917,43.9254,14.0336,143.3043,-4.7909,51.9228,-85.8345,51.3476,126.7466,24.6871,90.843,164.8448,2.3496,0.5217,1.4147,3.0505,4801.0801,2732.1926,732.0402,10313.283,187074.698,49.5951,77.6019,-7.0844
1767,1,0,6,51.3365,32.3242,-10.2168,89.1637,65.8806,25.1305,18.4476,91.4131,-55.561,15.3042,-70.0962,-30.5009,108.3414,15.3454,87.4793,134.2777,2.5741,0.3009,1.9489,2.9958,2822.5495,1053.3896,1119.3641,4684.5273,66608.2526,44.0027,56.4691,-47.6237
527,1,0,5,60.9905,17.83,31.4792,83.4848,51.0614,25.4606,7.2379,77.7023,-71.3577,5.5092,-78.2163,-63.2785,110.7399,12.3376,93.0988,130.9753,2.7441,0.1876,2.3567,2.9729,2227.0821,793.7863,1248.2219,3455.6397,29383.3752,49.9799,37.4376,-57.7001
782,1,0,4,60.2437,20.1407,28.6534,82.7674,64.3811,25.6272,25.1977,91.7569,-55.6673,10.6594,-65.4452,-38.2909,108.8316,14.31,89.8066,129.1213,2.687,0.2004,2.3323,2.953,2435.4758,798.8294,1356.63,3363.0375,33330.8357,48.195,51.5049,-44.5339
5734,4,0,7,19.8247,23.5353,-14.0045,51.0381,86.8032,36.1924,31.8503,134.6979,-65.1184,17.5892,-97.9723,-43.8915,116.5282,27.6145,83.5615,159.2204,2.6879,0.2659,2.2076,3.1176,2659.1207,1523.7835,197.625,6191.6994,99600.818,19.2217,77.3165,-56.1639
6867,4,0,6,28.6157,17.5534,-0.4397,52.7351,97.4474,32.1218,50.3824,138.3973,-54.4174,15.5507,-73.6166,-32.6152,118.795,27.3059,89.2075,158.6397,2.7841,0.2138,2.3567,3.1169,2167.1817,1059.2563,199.9111,4169.721,38615.551,24.9318,84.284,-46.1102
4222,3,0,5,59.2678,4.8204,52.5586,65.6465,72.1736,40.8865,12.1975,134.2625,-64.1509,18.1314,-81.0226,-37.9377,120.4514,18.7668,94.7013,151.5698,2.6392,0.2478,2.1712,2.9559,3306.1628,1502.4137,1342.9902,5921.7965,39586.8426,49.3898,60.1447,-53.4591
1847,1,0,5,62.1694,18.7099,33.3297,89.2503,59.6087,26.9285,14.7366,89.079,-65.2762,10.6111,-76.2009,-48.8766,112.6615,13.206,93.6123,134.3381,2.7129,0.2004,2.3124,2.9679,2479.6439,882.2276,1335.9551,3690.6801,36803.8681,51.8079,49.6739,-54.3968
3969,3,0,5,65.4272,11.1932,53.5783,83.2292,67.0857,43.3251,10.1613,135.8345,-66.5299,24.756,-94.2133,-33.0354,124.2835,19.3981,96.319,151.6858,2.5912,0.2948,2.1155,3.0212,3837.1861,2038.7756,1002.5547,6606.2981,54435.4229,54.5227,55.9048,-55.4416
2181,2,0,10,58.0917,26.2237,12.5443,93.6012,104.1064,38.359,28.6581,153.1795,1.2592,38.5317,-72.6059,38.0695,130.8703,27.0394,96.4349,173.834,2.5799,0.4105,1.7097,3.1161,3829.0873,2260.4411,227.0104,8639.4469,156643.7791,52.8107,94.6422,1.1447
5616,4,0,7,20.461,23.7753,-13.7625,52.4041,87.4443,35.4871,34.9228,134.7746,-65.018,17.4228,-97.2246,-43.2367,116.8849,27.5425,84.2993,159.4596,2.6933,0.2555,2.2357,3.1105,2658.1248,1476.3937,260.1043,6092.8206,101360.3444,19.7328,78.0163,-56.0035
3058,2,0,10,58.9472,29.8898,-3.9651,98.8994,86.8193,43.4784,13.9922,143.7562,-10.1435,48.7983,-87.7909,50.1753,125.0864,25.1732,90.9052,164.813,2.4057,0.4942,1.4768,3.0803,4448.1122,2726.6213,506.0601,10281.3702,168027.8997,54.7749,73.0376,-15.2649
1686,1,0,6,51.421,26.4415,5.7214,86.3617,56.5376,27.4431,19.5381,90.1468,-50.6213,27.8648,-73.0072,8.0276,97.3124,34.0904,26.3702,133.3982,2.509,0.3795,1.6874,2.981,1969.569,867.0494,959.4647,3483.782,44969.9582,44.0752,48.4608,-43.3897
144,1,0,5,62.3338,17.6291,34.5695,85.2456,54.8175,25.421,10.8027,81.1676,-66.9959,6.7241,-73.2482,-55.2212,110.5481,12.6598,92.9062,131.4492,2.7436,0.1888,2.3511,2.9724,2219.2637,783.8378,1225.3588,3436.2193,27595.9973,51.9449,45.6813,-55.8299
5460,4,0,7,21.237,23.5342,-12.268,52.9877,84.5002,36.2246,31.5662,133.9478,-65.7468,17.597,-98.6414,-43.3167,115.4817,27.4523,82.3772,158.5263,2.6796,0.2621,2.2203,3.1015,2671.7218,1494.1944,326.5013,6103.2209,103774.6035,20.38,75.6289,-56.5359
8943,5,0,8,43.4744,28.8597,-14.4755,72.8845,82.1703,34.2112,16.4502,130.1426,-52.8746,36.7984,-108.9676,-10.893,119.7155,21.5252,92.5225,160.9238,2.4731,0.3341,1.7747,3.0043,3998.6907,1539.7403,1112.5394,5964.1956,257552.5657,38.644,73.0403,-46.9996
1843,1,0,5,62.2312,18.6463,33.6351,89.4244,59.5097,26.961,14.6214,89.0697,-65.2267,10.6654,-76.4218,-48.6329,112.6151,13.2221,93.5225,134.3076,2.7126,0.2004,2.3115,2.9645,2479.4881,880.3166,1343.3333,3689.5855,36435.2401,51.8593,49.5914,-54.3556
5867,4,0,7,20.0888,23.4606,-13.492,52.4143,87.4511,36.0032,34.8872,136.2919,-64.597,17.2635,-96.9249,-42.444,116.6286,27.6852,83.9313,159.8312,2.6898,0.2549,2.243,3.1106,2666.9745,1468.8358,259.1243,6086.2328,103893.3635,19.3898,78.0199,-55.6014
487,1,0,5,62.1352,17.5918,33.6799,84.5227,55.9017,25.5323,11.7159,82.3391,-66.083,7.1986,-72.533,-54.4713,110.5101,12.3879,93.1297,130.9471,2.7395,0.1909,2.3489,2.9773,2237.2513,798.7669,1215.9246,3459.4532,30532.945,51.7794,46.5847,-55.0692
1665,1,0,8,39.0366,32.5189,-10.347,87.0192,64.9802,26.947,20.951,91.986,-42.9889,25.1358,-68.3758,8.1204,95.5488,29.6683,26.4382,133.5084,2.4837,0.3362,1.6862,3.001,2302.0654,1191.8584,738.3092,4575.0998,88020.3506,34.6992,57.7602,-38.2124
5059,3,0,6,32.2667,27.4181,-12.369,59.1619,68.5532,40.2593,13.2494,133.2162,-44.4435,23.2745,-70.6121,2.844,95.8627,37.954,25.9639,152.057,2.4723,0.3119,1.744,2.9377,2319.6906,1363.2677,766.3822,5654.1375,135018.4423,27.6572,58.7599,-38.0944
6116,4,0,7,17.5232,22.1183,-14.1198,49.1711,87.2539,36.708,31.9862,136.4107,-63.8577,17.7001,-97.3318,-41.6741,115.7672,27.3142,82.9768,158.9333,2.685,0.2645,2.209,3.1249,2645.5053,1494.4595,137.0721,6106.5303,101928.8439,16.887,77.876,-54.9706
6003,4,0,7,19.8853,22.8486,-12.9735,51.5553,86.911,36.5029,32.2952,137.2647,-64.2133,17.5321,-97.9383,-42.859,116.1064,27.4502,83.5221,159.7698,2.6863,0.2641,2.2164,3.1253,2657.0787,1514.4209,132.4788,6137.3638,105009.218,19.1238,77.4183,-55.2993
8385,5,0,8,25.1373,33.2183,-22.9035,69.4604,115.9336,23.3701,84.4876,149.9673,26.8051,18.3596,-1.0811,48.4995,128.0449,19.5497,98.0825,160.1219,2.6892,0.1918,2.276,2.9483,3434.5779,1334.6148,1251.1159,6226.974,169147.5449,22.3442,103.0521,23.8268
1726,1,0,5,62.3615,19.2846,33.4073,89.5796,67.4041,24.8398,25.1069,93.599,-54.7867,12.0323,-68.707,-36.7966,111.3519,12.9731,92.7366,132.815,2.7179,0.1957,2.3325,2.9903,2395.8922,855.2061,1137.9043,3556.1517,36177.4167,51.9679,56.1701,-45.6556
3768,3,0,5,69.2799,14.7369,55.3978,95.0592,58.6054,47.6603,6.6884,135.5643,-64.4794,25.2083,-92.1265,-32.4853,123.134,18.8161,96.4063,150.8545,2.5504,0.3623,2.0684,3.0658,4007.4877,2553.0445,610.5064,7948.4687,60280.4847,57.7332,48.8378,-53.7329
4367,3,0,5,65.2981,12.9412,51.5571,87.0445,64.4153,43.208,11.2223,134.1216,-66.9389,21.312,-91.875,-37.1839,122.5192,19.2782,94.7985,151.0775,2.6125,0.3027,2.158,3.083,3625.6797,2144.1303,465.6464,6806.8253,52674.3769,54.4151,53.6794,-55.7824
6942,4,0,6,27.9945,18.6888,-4.4233,52.6729,100.3845,29.3954,60.8589,139.1144,-49.9538,13.4528,-71.1253,-30.7004,118.0515,28.5363,83.5487,158.9916,2.8363,0.1718,2.4588,3.1259,1849.7829,826.9625,127.2968,3153.6583,25455.1873,22.6488,84.4948,-43.9883
1625,1,0,6,42.424,33.724,-8.8404,88.3395,78.9152,14.0046,50.2887,92.2828,-47.8601,17.4301,-70.7138,-25.1684,108.3065,14.9976,86.2049,133.6571,2.6408,0.2597,2.1323,2.9715,2646.656,1175.374,958.4694,4561.6178,40261.556,36.3634,67.6416,-41.0229
1813,1,0,6,67.7369,19.075,36.9463,91.9043,66.2325,27.4144,15.9503,93.702,-42.7797,45.4426,-73.1418,56.3067,117.2214,15.6428,93.7459,139.5545,2.5004,0.355,1.7712,2.9665,3906.5168,2162.0567,1253.3471,7710.6538,200350.9671,58.0602,56.7707,-36.6684
6187,4,0,7,17.8472,22.5328,-13.9525,49.6152,86.6792,36.3083,31.7983,136.8569,-64.2146,17.3908,-97.1106,-42.4105,115.5204,27.1812,82.6143,159.3161,2.6861,0.264,2.2087,3.1116,2626.789,1479.4299,243.7347,5984.0407,103013.3883,17.2367,77.2127,-55.3692
9042,5,0,7,43.3361,26.5578,-18.6548,69.5758,81.5859,35.0445,19.4692,134.3026,-57.1918,36.2113,-105.9809,-7.3918,120.6542,22.1913,92.0854,160.2611,2.48,0.3301,1.7403,3.0055,3978.2444,1455.7064,1117.0564,5626.4922,250631.5138,37.9191,71.3877,-50.0428
1236,1,0,6,40.7936,33.1157,-9.2284,85.284,79.4174,14.5172,49.796,92.849,-51.1352,18.6068,-74.3719,-25.4346,109.6657,14.5975,87.9199,134.2028,2.643,0.2606,2.1318,2.9748,2703.1418,1206.4871,917.8241,4639.2197,37255.3111,34.966,68.072,-43.8301
5989,4,0,7,20.3245,23.3181,-13.0401,51.9651,85.5937,35.6604,32.8884,133.5384,-65.4303,17.2421,-97.2675,-44.1619,115.7063,27.2989,83.3148,158.4021,2.6906,0.2592,2.2259,3.1217,2621.8347,1476.6431,161.9783,6036.9083,97371.2347,19.5273,76.4273,-56.3098
596,1,0,4,63.3256,19.2357,34.1519,85.5588,54.7675,26.5252,15.2167,84.5542,-64.3061,9.204,-71.6138,-48.5495,110.0225,14.08,92.5786,130.8145,2.6943,0.1975,2.3444,2.9632,2447.8955,792.5638,1315.6603,3420.9872,30240.098,50.6605,43.814,-51.4448
7430,5,0,10,40.5699,32.3017,-11.3816,78.903,96.9374,31.238,30.2317,135.0627,-35.738,36.1936,-93.2657,13.1141,123.6043,19.265,94.2518,160.4436,2.5,0.3015,1.795,2.9963,4223.0373,1549.1446,1140.7567,6753.6119,366511.0373,36.8818,88.1249,-32.4891
4006,3,0,5,58.0728,3.1888,53.5741,62.9208,74.0831,40.4034,14.4401,135.6672,-62.0068,19.9469,-81.0865,-34.0475,120.0405,18.3397,95.4431,151.6914,2.6307,0.2438,2.1669,2.9427,3345.6473,1474.0933,1500.5733,5990.5084,56638.0364,48.394,61.7359,-51.6723
6065,4,0,7,18.9103,22.637,-13.4681,50.2847,88.0088,36.1106,33.7986,136.6648,-63.4725,17.711,-96.7746,-41.2224,116.2735,27.2483,83.5738,159.2649,2.6892,0.2621,2.2153,3.115,2644.3473,1483.4648,219.9557,6050.1666,99808.4763,18.1904,78.4427,-54.6356
4573,3,0,5,66.7083,13.922,53.6655,91.4682,60.1043,44.6561,10.6369,132.4524,-67.6641,21.3186,-92.3062,-38.3775,122.1471,19.0659,94.5665,150.4875,2.6018,0.3249,2.1676,3.0627,3684.8484,2330.9558,621.242,7339.9678,58534.8515,55.5902,50.0869,-56.3867
4732,3,0,5,66.1116,9.6879,53.7217,80.2381,78.9586,38.5476,22.7445,138.5647,-49.3217,18.9958,-66.0105,-24.2032,120.8408,19.3899,93.0287,151.2508,2.6584,0.239,2.203,2.9722,3223.3114,1495.6521,1264.4688,5675.7643,37960.0096,55.093,65.7988,-41.1014
6149,4,0,7,17.2366,22.2541,-14.4544,48.5223,87.1836,36.2845,31.6258,135.3643,-64.3407,17.7642,-97.5216,-42.2801,115.8997,27.0639,82.9329,158.6328,2.6875,0.2653,2.2011,3.1128,2634.1347,1490.8868,235.8931,6057.0884,99569.9419,16.6913,77.6892,-55.4759
8532,5,0,9,48.8765,28.3856,-16.3994,77.9546,96.579,34.2071,27.6925,137.2157,-41.7774,33.1604,-90.9163,10.1386,127.0738,19.736,93.5491,160.889,2.544,0.2851,1.8995,2.9968,4177.6755,1513.4668,1148.5068,6802.3569,348215.2472,43.9889,86.9211,-37.5997
7239,5,0,10,44.1473,33.03,-11.5122,79.5152,98.1886,34.5545,26.3633,137.5187,-44.6742,30.9046,-91.4192,-0.4968,128.158,20.0344,94.6128,160.4756,2.5331,0.2944,1.8038,3.0011,4282.0786,1545.4407,1142.0544,6775.2619,354775.7373,40.1339,89.2623,-40.6129
2904,2,0,9,61.5487,51.1289,-13.6924,124.5518,35.5329,32.3329,-14.5227,95.4408,63.6613,28.415,29.0839,110.0539,107.995,43.6768,58.3137,165.9182,2.4633,0.394,1.5221,3.0537,3130.6299,2070.3901,419.8561,8306.9104,187626.0465,62.4952,30.4301,61.3603
1718,1,0,5,61.049,19.0757,32.4876,87.9535,66.7627,25.0761,24.1293,93.2155,-56.8879,11.9733,-70.1795,-38.7433,111.3117,12.8932,92.7451,132.6144,2.717,0.1966,2.3308,2.9923,2398.89,859.8659,1119.3102,3564.5921,36233.4203,50.8742,55.6356,-47.4066
6543,4,0,7,23.4307,21.9315,-9.0019,53.9065,89.1868,36.3066,34.5896,139.8891,-59.9889,19.1929,-97.5178,-36.6477,116.3987,26.8484,84.3484,159.5001,2.6822,0.2688,2.1764,3.1261,2691.8267,1530.1551,126.3614,6187.144,103146.8095,19.8215,77.0662,-53.2949
1339,1,0,6,41.0906,34.1456,-10.1867,87.0921,79.8944,14.1539,50.7838,92.8413,-50.1341,17.0588,-72.071,-26.0985,109.6866,14.529,88.0456,134.2891,2.6419,0.2608,2.1299,2.9697,2709.5045,1205.9319,933.4143,4673.1075,37051.2003,35.2206,68.4809,-42.9721
8920,5,0,6,58.559,9.0772,49.7739,72.67,77.0637,38.1463,16.5431,130.7737,-67.9076,32.3746,-110.6641,-18.0315,127.0153,20.7891,94.6475,162.0703,2.6031,0.2733,2.1032,2.996,3845.5449,1677.6469,1234.9003,5818.4369,114066.125,50.1935,66.0546,-58.2065
3310,2,0,10,57.7592,30.041,-5.1601,99.9028,88.0532,44.647,13.3883,147.4504,-12.8813,47.4125,-87.3799,45.8039,125.517,25.3906,91.1118,166.2337,2.4081,0.4893,1.4759,3.0562,4466.0856,2706.5842,752.5376,10293.6534,184047.9528,53.8792,73.9494,-17.5297
